review,sentiment
"Absolutely loved it. If you care about inner workings of Bollywood in a more comical and satirical way. Go for it. 

Cameos are cherry on the cake.",1
Excellent work Aryan khan. Funny & Enjoye Raghav JUGAL very funny bro. Keep working hard and reach on your goals bro.,1
Liked it. Watched the full series at a time. Aryan khan has done a great job! Lakshya and Raghav both were awesome!,1
"Enjoyed every episode. Awesome Acting by everyone. And Manoj Phawa ,Raghav n Arshad Warsi are on a Next Level. LOVED IT",1
"The Bads of Bollywood is a bold, flashy satire that lifts the curtain on Bollywood’s glitz, gossip, and power games. Packed with star cameos, sharp humour, and high drama, Aryan Khan’s debut web series is an entertaining binge-watch you shouldn’t miss.",1
"I dont revoew for movies and series much but this series deserves it oh my god what a series mindblowing screenplay what an act conrats to all the crew for making this wonderful series ,continue making such great contents",1
The best show i ever had watch what a mind blowing work on this show really the best climax thriller show. I really appreciate aryan khan who made this masterpiece 🎉💗,1
"Something different 
Something beyond expectations in bollywood 
Something old but still makes you feel fresh 
Superb acting by everyone 
Standout performance by lord Bobby Deol, Raghav & lakshya
Superb direction 
A bold and great move",1
Awesome Aryaan Khan sir❤️🔥One of the unique series you made .. you make us aware how difficult for a new one to servive in Nepo industries and it's true..,1
"Aryan Khan’s directorial debut is good BUT the language in this movie is soooooo VULGAR, that he does not to use that many words in each and every dialogue  by every character is way too much.
Even in western movies this doesn’t work.
He could have used his skills better way!",1
"Aryan Khan beats his father in creating senseless work. This marks the end of 3 Khans era as there's no next gen to take khans legacy forward. While on one hand all 3 Khans are done with their career, there's no next gen to take it forward. The End of Khans Bollywoods.",0
"Witty , engaging and refreshing. Well done to the team. Raghav man of the match and the guys who played Bobby Deol's son. Debut century by khan jr. It's a ba****ds show indeed ...👍",1
Quite fun!! I didn’t like the main girls acting and casting for some reason. Also tht police officer in ep 1 or 2 did too much overacting!!,1
For last decade I didn't watch any web series or movies from Bollywood. But I like it alot . Great work guys,1
"I’m shocked at how most people in Bollywood speak so crudely. They casually use words like ‘f* up’ all the time. In comparison, normal people and social culture are far more decent. Honestly, Bollywood should be ashamed.",0
"I don’t like that. Years ago we saw movies like that. It‘s not a new idea. But a young boy like aryan to make it, it’s a big work.
Good luck in the future",1
"Fun watch 
Aryan khan 
Good job
You have risen like the Phoenix and you will do extremely super.
I definitely binge watched BOB.👍🥰",1
"Extremely boring and each and every dialogue of every character has gaali  in it. 
At d end very hopeless suspens revealed.  And 
Lead pair turn out to be brother sister ....
I mean cmon .. aab yahi rishta bacha tha , usse bhi kharab karlo",0
What a series man what a series this series is made by aryan khan and his father is sharukh khan . Most off the actors are in this series so much comedy so much drama and language is as a title badass ( THIS SERIES IS FOR 18+ NOT TO WATCH WITH FAMILY ONLY SUITABLE FOR 18+ ),1
Very good show  as far  just saw 3 episodes fully entertaining I will complete rest of the episodes tonight but hats off to Aryan khan his director’s vision is very good,1
"The actors did a great job, and the direction was impressive, especially for a debut director. Not a single scene felt boring—I thoroughly enjoyed the entire series.",1
"This Directorial debut of Aryan Khan failed to impress . Nothing new except for abusive & filthy language . 
Was expecting much much better from SRK 's Son , but he also served rubbish & filth. Could not watch it for more thn 10 minutes ... Waste of time .",0
"It's a fabulous web series, entertainment, music, & cinematography is mind-blowing. Aryan khan is proved our direction, it's a long race horse. Congrats @aryan khan",1
"Entertainment entertainment and entertainment.. @RaghavJuyal has my heart, put this man in any genre of Acting and he will KILL it.
Aryan Khan - you are a Star, not just starkid.",0
"What a vision 
What a clarity of thoughts
What a climax
What a writing skill you have Aryan Khan Sir
Kudos to all the team... Nailed it... Absolutely terrific... Respect Aryan Khan",0
"Aryan Khan’s debut The Ba*ds of Bollywood is glitzy, witty & full of meta-Bollywood satire 🎬🔥
✅ Strong start, sharp humor, great cameos
a solid 4/5 ⭐ — fun binge for Bollywood buffs

Raghav juyal on fire 🔥🔥🔥🔥",1
"Aryan Khan’s The Bads of Bollywood is raw, fearless, and brutally honest. He doesn’t sugarcoat—he exposes. A bold debut that challenges the industry and proves Aryan is a director with vision and courage.",1
"Binge watching this show! WHAT A GREAT SERIES 
The plot twist in last episode INSANE.  
Recommended yll must watch",0
It is a very good series something different in it. I like Raghav Juyal acting. His acting in this series is awesome 🙌.must watch this series.,1
Its a funny roller coaster ride that gives a sneak peak of bollywood. Humour is great and acting by veterans and new comers is top notch,1
Must watch great script !!!!God hinged with it competed in a day !!!!! Kudos to the team that came up with this amazing series fun entertaining spice everything!!!!!,1
Now I am watching Aryan khan director the best of Bollywood it's a really fully entertainment movie it's a real life of Bollywood movie two very much so good movie it's a very absolute direction Aryan khan just like his father,1
"Very very entertaining movie..Aryan u did wonderful ...and Aasmaan such a really handsome man...n also a realistic actor...
Boby sir tussi cha gye..love u",1
"Bekaar story hai.. waste of time.. Aakhir me pata chalta hai ki Jo love story hai wo bhai bahan hai.. very bad scripting.. not good at all..

If you don’t have anything then ok ok to watch.. but sometimes better to choose old watched movies like Hera pheri n all",1
"What a great watch, absolutely entertaining! This is what Bollywood lacks, glad someone took it up. Good story this series had, kept me hooked 💯",1
"Just started watching the show and I'm sorry I'm struggling to connect..I don't get this abusive humour, weird close up camera work, below average dialogues..feels like a home video where everyone who cud be included is included..what is the period the city the intention the issue..if you can't establish all this in first 20 mins..you've lost me..sorry.",0
Entertaining ... lakshay lalwani is a hero package from looks to voice to screen presence...but so much fake reviews here for aryan... afterall he's a nepo at the end of the day...,0
"I don’t understand why Bollywood needs to use such bad and filthy language in movies. Right from the beginning, the film was filled with offensive words, which made it very uncomfortable to watch. I had started the movie in my living room, but due to the excessive use of foul language, I had to stop it midway.",0
"One word mind-blowing 🤩
big thanks aryan make this web series
next king of bollywood Aryan Khan 👑
and spacial thanks srk sir and gauri ma,m | and gratefully thnks of all cast members 🏆",1
"Amazing storytelling and direction was great. He has a good future and actor and actress too.well massla bollwood series like family man,gangs of wasypur etc...",1
The bads of bollywood is fun to watch. Worth for binge watch. Aryan Khan just nailed it. ❤️❤️ Highly recommend.,1
"Absolutely extra odenery congratulations to red chilli, sharukh khan and most important aryan khan and his team you gys have done stupendous job... Mind blowing.",1
"Aryan khan , new start as a director , but this series is not up to mark . Filthy Badwords in the movie . Can't watch with kids . Stryker line is OK. Direction was average and story line was ok .",0
"Hilarious, super entertaining, totally binge-worthy! Laksh and Raghav ❤️❤️❤️❤️ every peeformance was spot on, the BGM was exceptional. And did I mention how hot Laksh looked in every frame??",1
It's all hyped guys. Don't watch it because of PR tricks. It's like a Om Shanti Om in series... There is no story or content or any connections. I started watching it for Raghav but I could not complete it because it's so bullshit.,0
Full of adults jokes but good acting direction love it Aryan Khan. Want to see u like hero. With own movie direction love u alots.,1
The best scene was when Aasman was running away with Ajay’s daughter ( Bobby deol character) lol and his son was playing jerk off game 😂 I laughed 30 minutes non stop,1
Very very funny and adorable series....the cast is amazing....the dialogues are very witty and hilarious....scenes and settings are so beautiful....and on the whole a very very well directed...very carefully scripted and beautiful series....Congratulations to the young and the dashing director of the series Aryan Khan....for his debut venture.....Stay Blessed always....,1
"Very good show , very realistic , very thrilling , never a full moment , very daring , great acting , great direction by Aryan .  Way to goo .  Looking forward to season 2",1
Is a absolutely good series. And it is so very hard working actor and director it's such a best series in my hole life,1
Aryan khan killed it🔥🔥 i loved the show. I would be waiting for much more shows like this from aryan khan proud of you.,1
"This movie is lit! The comedy is on point, and Aryan Khan's directorial debut is impressive. I'm totally impressed!",1
"Grippy, hilarious and bursting with self awareness. Aryan Khan has a sense of humor and he’s proven it. What a watch!",1
"Unwatchable because of the horrendous acting by the youngsters. Senior actors still managed to keep their dignity in this, through their skills. Couldn't get past the third episode.",0
"Absolutely cinema at its best.
Aryan stunned by his directoral skills... Raghav juyal was the pick to watch.. 
Awesome timepass.",1
I seriously regret watching this web series. Aryan khan u could have done better than this. The only good acting I saw was from Raghav n bobby sir n rest were I don’t know doing what. N story kya he thi ????,1
"The ending could be a bit indigestive brain rot, but overall this series was a massy masala. Weather it was BGMs, screenplay, cameos, plot or the story, everything was so perfectly presented.",1
"Aryan has done the perfect job.
What a proud moment for his father.
Good luck champ you have a long way to go.
❤️❤️❤️❤️",1
Great performance by whole characters in The Ba***ds of Bollywood. And what a great work done by Aryan Khan....I mean amazing 👏❤️,1
"Just No
Couldn't watch it, no more
Draining
Too much money  doesn't make you smart enough to make art
Real talent is required
Unfortunately money or influence can't make up for actual skill
No matter who you are
I didn't expect anything good but still
If you want to take revenge on your friends, dare them to watch it",1
One of the worst series ever. Only the charsi son of a bollywood bhaand could have made this shit series full of slang and unparliamentary language. When one cast says Maa Chudaaye I actually said in my Mind Aryan apni Maa Chudaaye,0
Really enjoyed the show. What a twist! The acting and direction was on point. Super funny and bold content....,1
"Full on paisa wasool ..it's worth binge watch ott series....very engaging, suspenseful and the best has been played by raghav juyal...he's truly a package, very versatile and passionate actor...",1
Great direction and story writing what essence of acting they have added great work guys great work Aryan brother and Team Red Chilli entertainment keep on bringing such amazing ideas,1
"It's funny when karan johar said himself movie mafia😂😂 lol South and Marathi movies getting awards on international level, nothing but they create their barbie world for themselves and giving awards to each other😂😂",1
"Super duper entertainment. Aryan hits a sixer in first ball. I do watch many OTT shows, but this is best ever.",1
"Unique story. Disgusting plot twist. Inspired from oldboy in a disgusting way - that's the spoiler. 

The writer was confused and didn't know what was the series about.",0
"Please don't waste your 7 hours better to watch one episode of coffee with Karan that will be more entertaining. The worst thing is climax (hero and heroines are sibling)and the role and dialogues of lead actress brother, it's nasty. Overall don't watch it.",0
It was ok not Good. Nothing new. Some old copy and paste scenes and lacks originality. A lot of abusive language unnecessarily. It was good in bit and peaces and chemistry was good in between lead pairs,1
Overall I enjoyed the show. It's melodramatic. Although editing may would have been better but Aryan khan delivers his first project quite impressive.,1
Best series of all time i love it so much and the afford of aryan khan is awsome and i love his direction. Waiting for season 2,1
"It is no satire except for the revolver movie that aasman debuted. It has twists like daily soap of balaji telefilms.. 
Only thing good about the movie is shaumik.. but he hardly had 10 scenes in total",1
"Incredibly scripted with an essence of sugar n spice.... Dialogues are super awesome and comedy timing is perfect... 
Want more of Aryan Khan 's direction....",1
"Man...this was not up to the mark , really disappointed...even when the series' got bad all I was looking up for tamanaas song, but they just played really bad promotional strategy. By not releasing the song . Anyways all the best , don't waste your time ...all these reviews you are seeing are just paid ones",0
"Well done. Very enjoyable and the acting was outstanding from almost everyone, 
PEOPLE WHO REVIEW 1 (Lowest ) just homeless BOTS 
Worth watching",1
Love the show Aryan you made ❤️ i don't have words for this . That's amazing 👏 🤩 and enjoying entertaining.,1
"Genuinely such an entertaining and refreshing show to watch!! The entire team, including the cast writers directors did such a phenomenal job!!",1
"Must Watch 🫶🏻Fully Entertaining ❤️ Really Love This 👍🏻 just finished 🧿 Great Work Done 😃 congratulations each and every person of Team ""The Ba***ds of Bollywood""",1
"Bomb,now I watched only two episode but seriously I'm shocked it's fantastic, mind-blowing series, and I'm excited to see more episodes, congratulations Aryan Khan, and all crue members, it's fantastic job 🙏",1
"Outstanding 🔥What an absolutely outstanding series! The dialogues, unexpected twists, and brilliant direction 👏🏻 And those pink car scenes and Raghav, just iconic 🤣🤣🤣🤣",1
"It's a crazy show...
Well made and well played by the actors. Perfect casting. Also, the big twist at the end of the series.",1
"Full of entertainment. Every one in the series has done fantastic work.  Aryan khan has nailed it,  amazing work .",1
"The Ba*ds of Bollywood looks glossy and has some fun cameos, but the story is predictable, messy, and often drags. The satire is loud without much depth, characters lack emotional pull, and it feels more style than substance. Overall: 2/10 — boring and forgettable.",0
Movie was great. Love every second of the movie. I was so hookedi nto the movie that i syatyed awake till 4 ro finish the whole series.,1
Every single scene is really perfect and the twist at the end was the last thing I expected. Totally would recommend watching this.,1
Loved it. Looking forward to what's next for Aryan as director. One of the best made series.,1
Didn't expect this from the new comer one and only Aryan Khan.It was beyond what I had thought. It is mind blowing and fucking awsome.🙏,0
Worst web series of all time.Zero plot. Zero acting.Zero story. Looks like a school project.Infact school projects have better screenplay than this 💩💩💩.Dont believe me? Have doubt? Just watch first 30 minutes.,0
Good series. I was sceptical of this but end up being bing watching the series. I'm still on episode 4 yet  compelled enough to write this review.,1
"Aryan Khan’s The Bads of Bollywood is bold and fresh. Loved the satire on the industry and the stylish direction, though some parts felt stretched. Strong debut.",1
"Aryan khan (director) - He should direct an action thriller movie...

First episode starting is just perfect 
But feels flat in some episodes

I personally didn't liked the twist (My opinion)

Overall - 3.5 rating
It's enjoyable 
Recommended for one time watch",1
"it was a great series till episode 6, raghav did a great job, best actor in series.
Honestly i did not expected that the series will be good but it was great.",1
"Because of raghav ❤️
And shahrukh khan❤️
Aryan done fabulous job 👌
And one of the best reason is tha last twist 😂 bhencho love bird behan bhai nikle😂",1
"The series was a bomb. The ending was just shocking and almost gave me a strock😂

Good innvation by aryan khan and the entire bollywood family",0
"Really nice and the irl refrences added a charm to the whole series, really good and entertaining and raghav was absolutely extraordinary,, really good story and direction by Aryan khan, a must watch💥🔥🔥",1
"The best twist ever I had seen in my life ,it's was so amazing seeing all superstar on same screen , Great Job Aryan khan 🔥",1
"Amazing direction by aryan, manoj bawa dominating with screen presence, cameos are worth for cheers and clap. Tamannaah ghaffor stole the show.",1
"Amazing direction by aryan, manoj bawa dominating with screen presence, cameos are worth for cheers and clap. Tamannaah ghaffor stole the show.",1
"The show is truly refreshing..its content is unlike anything we usually see on Indian television..it felt bold, engaging, and I thoroughly enjoyed every bit of it.",1
"1 dead fish can spoil the whole pond... similarly one mistake that spoilt the whole series.
Poor script...why do you have to make this twist in the script where bobby doel turn out as illegitimate father...I stopped watching after seeing this twist and turn.",0
This is the one of the best series that I've ever seen . Absolute drama comedy . Thanks to Aryan khan for his excellency.,1
Refreshing and entertaining except one episode where it get a bit slow but ending was super entertaining.. 😅🙃 loved the show!,1
"“Every frame screams rebellion—Aryan paints Bollywood in shades we’ve never dared to see. With ‘Bads of Bollywood,’ he rips apart the gloss, exposes the grit and serves storytelling that’s raw, fearless and impossible to ignore. This isn’t just direction, it’s a cultural jolt""",0
Best indian webseries I had ever seen you have to go and watch the webseries it's amazing with most of all Bollywood stars I love this webseries,1
"The show is really good & there isn't moment where u will be bored , it just keeps u stick to ur screens unlike other Indian Ott's .",0
"Ba***ds of Bollywood isn’t just a series—it’s an unapologetic punch in the gut to the glitzy illusions we’re used to seeing. Raw, gritty, and brutally honest, it tears down the velvet curtains of glamour and exposes the chaos, ego, and madness that really fuel the industry.",1
"Just loved it as a comedy & ba***ds drama.....

To Aryan tremendous work..... 
If it's the talent of nepotism then i support nepotism 🤗",1
People who’ve been observing this industry over the years will find many reasons to laugh out loud. AryanKhan makes a SUPERB debut as a director.,1
"Couldn’t take it beyond 30 min. Socha be patient, kuch to hoga 
Itni hype hai.
The reviews are copy pasted under different names to increase the rating 🥸
I’m wondering if I should surrender my Netflix subscription!",0
"Amazing!!!!!!! If you are true bollywood fan, this is for you. So wholesome and Aryan khan amazing work man! 👏👏",1
"""Just watched Aryan Khan’s new series – absolutely amazing! ⭐⭐⭐⭐⭐
Mind-blowing action, top-notch direction, and a complete blockbuster vibe. Must watch!""",1
Something refreshing to watch. I was tired of same old gharelu or typical gaav side gunda gardi series. Very good.,1
Too Good! Very impressive Aryan Khan. Brilliantly Fab. Defo no words master piece! Smashed it,1
"In some moments it made me thinking how they were ready to portrait the ugly truth of Bollywood!! 

Superb acting, the concept, the direction never felt it is the first project of Aryan Khan!",1
"Never admired SRK in my life.....but I am a fan of Aryan khan from now
This is the the direction india needs to set to get global recognitions
Aryan is the future of direction 
The series was not main charector biased..... every individual had its importance.....climax fu*ked my mind
And that sounds gafooor is still in my head Best of luck Aryan
You just got a new fan",1
"Ba***ds of Bollywood is addictive viewing! Great direction, entertaining plot, and that iconic line - 'Akhaan Bollywood ek taraf, Emraan Hashmi ek taraf'... spot on!",1
"It was full of entertainment.I watched in one go.....Aryan nailed it.It is hilarious, entertaining with lot of drama.He seems to amazing in his work.Well done Aryan!",1
"It could be early to judge, but so far, the show balances comedy and drama well — not just a soap or pure parody, but something in between that’s engaging.",1
An amazing and new concept series! Love it! You did exceptionally great Mr Aryan Khan. 👌,1
The comedy is nice but it was too much when the main actor cast “Aasman” and Karishma” who were about to get married and Karishma signed marriage papers too and then they came to know they are brother sister. Aisi story bhi nahi likhni chahiye.,1
"Yesterday night I started watching new series on Netflix, bads of Bollywood, I love the series, just love the scenes, actors,   love the series, really good job done by all the team, loveeeee it.🤩😍",1
A very different gutsy take on the current Bollywood and also made for the GenZ . The language may not appeal to the oldies but it is absolutely entertaining 👏,1
I just Loved the Series!!! Aryan Khan has Done 100% Justice to his Directorial Debut !!!I Shall wait to watch is Next👍👍👍,1
Shitty show...the language and the crude sense of humor is enough to put one off...this show was unable to evoke any kind of emotion in me...I don't think I smiled even once during the show..or shed a tear..or felt anything for that matter... absolutely pathetic....!!!!,0
Mostly positive reviews floating around seem to be straight from the PR team’s desk . Overall nice series but excellent and amazing marketing for a launch ....,1
"Honestly, Bads of Bollywood felt refreshing quirky, raw and different from the usual Bollywood vibe.For me, Bads of Bollywood didn’t really click. The idea was interesting, but the execution felt stretched and repetitive.",1
"I watched all the seven episodes and I was surprised that a young director and in his first attempt he achieved so much perfection, wow that was fun.",1
Some fresh Entertainment.... Awesome Direction.... Kuch naya mila dekhne ko.... Keep it up ARYAN and team.... At last.... BOBBY you rock....,1
"Completely bullshit
this is something which director have looked around till yet and now showing all the world
masturbation, illigitmate relations, using extreme abusive language infront of parents and a sacred relationship of brother and sister into...
shame on them
really, the title suits on them, Bastards.",1
"It was funny,  although very rude and at this perverted . Very try hard but still a decent watch. Didn't deserve all the hype",0
"Nice, Fast paced with right satire in place. Had all elements which are expected from Bollywood with a surprise twist.",1
"Perfect Nice story , no over acting , 
All are amazing ,I am not saying all this bcoz ur son of srk 
Your work is outstanding 😘",1
"Being first directed movie of Aryan Khan, movie is awesome, somewhere felt overwhelmed as bollywood has now a days but overall all good movie, worth to watch.",1
"Best Series Ever I watched 

Honestly i never review but after watching whole series one word comes
""Phenomenal"" Keep it up Aryan Khan.",1
"Truly amazing with perfect concentration of comics, actions, acting, emotions and climax, got fully entertained by Bollywood's stuff after a very very long gap",1
Superb loveit♥️ all the nepokids are there for his family.but SRK son is different he choose to be a director♥️♥️biggest fan of SRK. And aryan's now♥️♥️,1
"Aryan Khan You Rock and How💖

One really needs guts, vision and precise execution skills to create a blockbuster like this.

The SHOWMAN of Bollywood has marked his Arrival with a Bang.",1
I just cant believe...this series omg...I jst love it...full on dramas...present bollywood needs this kind of dramas...literally Aryan khan u made aa wholesome series...for the audience😭😭😭😭😭,1
"""I really liked watching bads of Bollywood webseries* and I also had a lot of fun. The last two episodes were totally unexpected.""**",1
Superbbbb!!!!! super funny.. it is so good.. after a long time such a good series came.. can't wait for next season ❤️❤️,1
Absolute piece of rich crap. I still don't know what the message they were trying to send across? That they have bastards who are in love with their sisters? Like wtf,0
"After such a long time full family drama, without any vulgar scene not to forget villian cast they really did justice to the role.",0
"Boring ! Not gripping ! Storyline not clear! I don't understand why they have to keep saying F**k so many times! 
I watch 3/4 of the first episodes with a bit of struggle",0
I was really excited during the whole show. The climax was awesome. Love for Aryan Khan!,1
Ppl would only watch once as it has name of SRK son. Otherwise it’s complete crap! Initial episodes seem promising but for no reason swearing is excessive! End is absolutely nonsense.,0
Easily the most entertaining shows. I don't know how any random guy have audacity to put 1 star for such an amazing show!,1
"I really enjoyed watching this show. I haven't seen a web series like it before. Number 1... 5 out of 5 stars from me."" 👍👍👍👍👍👍",1
Its grand debue of aryan and biggest surpirse in last episode.fully entertain the show.superb directon of aryan khan and well  act by all carector of show.good job arayan,1
I had an amazing time watching it! I definitely was expecting something good but this amazing it just blew my mind!!,1
"Old Bollywood masala story…!!! Nothing new !!!

If it would not have been SRK’s Sons debut as a director then everyone who is praising wud have written bad things abt it.

ZERO STAR ⭐️",0
"Completed only 2 episode but no other words to describe "" Excellent"" . Acting, direction, settings, dialogue, background music, editing, will left dinner today to see this series.",1
What a great show ! Bollywood needs Directors like Aryan. Great mind. Love from 🇵🇰,1
Full masala..lots of cameod..full entertainment... enjoyed it. SRK cameo is the best. 100% bollywood masala.,1
I think the 6 and half episodes were written and directed by SRK but last last was with AK the climax was a complete turn off could have been better. . .  Just throwing away the entire build up in last 7 minutes,1
Amazing 😍 story cracter accter everyone dam good favorite cracter chachu and 1 an only Raghav the crockros big Love for this guy,1
Very enjoyable and well made web series. Waiting for the second season. Best of luck,1
"Nicely made entertainer.
Raghav was awesome.
Aryan definitely needs to make more of these.",1
Something really new! The thing that audiance want!!!!!!! Finally it's time to say good bye to the old directors! It's time for the young director!,1
Full on masaledaar drama…I thought i would be biased because of SRK but genuinely worth the binge watch …a wow debut 👍🏻,1
"I literally laughing after watching this series, the climax doesn't Make any sense I mean what nonsense.the series is full of word f..., everyone is just saying f... and the writer didn't write anything except the f..., totally waste of time. If anyone planning to watch please don't don't don't.",0
"Very average and 90""s cliche direction . Full of gaalis and unnecessary overacting. Expected something intelligent, witty but it turned out to be a very very average series cudnt complete it as it was kind of too boring",0
Loved it. Was fun. Good for one time watch. And also the twist at the end... Too good.,1
It was an awesome experience for me to watch this web series. It was really interesting new and entertaining,1
"So many laughs! Sarcastic, slapstick and still has a lot of heart! Very good!",1
Amazing series with lot of funny events and will make you feel excited. Hats of to all of its cast.,1
This is a amazing series I love it..congrats Aryan and of course Lord Bobby number one actor in the whole world 🌎,1
"What a great series wow I m fully shocked , and I didn’t stop my hand for first time for  giving feedback superb yrrr",1
Its a fabulous and most entertaining show. I loved it💜... Good work Aryan khan👍,1
"Just finished the first episode and I already feel grateful for my 9-5 as the show, if anything, takes away all the charm of bollywood.",1
"I just finished watching the series, i felt it was a waste of time. Aryan would have done better provided the platter of actors he got, there was so much of unnecessary drama and absolutely no storyline.",0
"I am not a SRK fan to be honest the series is mind-blowing,direction,acting all are in place worth to watch waiting for sequel",1
"Action, drama, laughter, and emotions — this series has it all! Aryan Khan’s Bads of Bollywood is the talk of the town. Streaming only on Netflix!",1
"Aryan Khan has directed it very well and the story is great. I like it, it is a full enjoyment webseries.",1
It’s like an old old flop movie from 90’s where the story has been picked up from as for all the cameos used by the influence of the father even didn’t save it however some of the cast done their best! It’s a flop!!!,1
"“Loved the movie! Stellar cast, perfect comedy timing, Aryan Khan’s direction top-notch—every minute was entertaining!”",1
"Badass Ravikumar is pure Bollywood madness – loud dialogues, crazy stunts, retro vibes & Himesh Reshammiya owning the screen. Don’t expect logic, just enjoy the ride! 🎬🔥 #BadassRavikumar #BollywoodMasala”",1
"Excellent show, worth watching. I never watch too many films and shows but was glued to this show",1
"My wife and I couldn't get past the first episode. Amateurish acting, stilted plot. Wonder how Netflix splashed so much money on just the Khan name!",0
"Such a perfect use of actors, likeee they were made for the role, liked it a lotttttttttt .. daym good",1
"DISAPPOINT, the makers pulled off some cheap publicity stunts to promote the series and they promised to release a song which they didn't and also it is not there in the series. the fans don't deserve this kind of treatment.",1
"Spicy, Fun, Hilarious, Emotional, full on drama, exceptional performances, a must watch... Congratulations Aryan... You will go a long way",1
"AWESOME SERIES.. 
This is more enjoyable on second & third watch as we understand the humour, dialogues & story better..",1
Fantastic series. Loved every bit of it. Very entertaining and great performances and direction.,1
"Pathetic series..full of extreme nonsense...low IQ levels of so called bollywood kids is the best potrayal...in a real sense through ths idiotic series...
Shahrukh khan ke bacche hone se akal nhn miltee",0
"This is really amazing show which is directed by Aryan khan
And superb performance by other actors 
You must have watch this series",1
"Loved it,perfect casting lakshya,sahher,Anya Singh and raghav.Guest appearances were amazing as well.can’t wait for season 2",1
The bads of bollywood is really an entertaining and outstanding show. You guys must watch it.,1
Great work sir kind blowing direct and script keep should working I'm waiting for your next project Aryan khan brother ✨,1
"Wow, it was a pleasure to watch Aryan Khan's performance. I really enjoyed this web series.",1
Best series and loved Raghav Juyal acting specially in episode 3. Well done Jr. Khan ❤️❤️,1
The show is fully enjoying. I never saw a web series like this I must bow down to aryan Khan for his debut.,1
what an absolute mind blogging debut of Aryan khan. It’s has everything action romance dance cameos and twist,1
This series is too good. It is  entraining amazing nad comdry mix dilouge👍  I m giving 10/10 😎,1
"Despite all the goodwill encashed by the makers, a very well executed calculated handling by the debutant director, sure he has more accessible up his sleeve in the days to come",1
Great direction by Mr Aryan Shahrukh khan . Full entertainment. Great performance by all the characters with fresh Story. ⭐️ ⭐️ ⭐️ ⭐️,1
Superb and awesome webseries very entertaining u can't skip even 1 sec enjoyable and faad script written by Aryan Khan superrrbb,1
"Aryan khan did it, cant see that climax coming, its was most parts funny , sily, tough in cheek entertainer, overall a good watch for those who knows the insights of the bollywood",1
Full entertainment. great work done by SRK Aryan Khan Bobby Deol and every actor in the series.,1
This is Amezing web series...Aryan khan you're a super talented director you're so good like your father Shahrukh khan... keep it up bro,1
"Ultimate script 
Good action 
Awesome cameo 

Good acting both of 

The series The bestest 

Outstanding 

Ultimate 

I want to see 2 times 










Best of luck",1
"Great series ever ❤️‍🔥 i watched this series within 6 hours.direction, acting and songs etc ..is amazing.i loved this series specially lakshay and sahher chemistry...♥️",1
"Worst web series I have ever watched! Bunch of Nepo doing Nepo things. Waste of time. No real Script. They are sister and brother at the end? Really? 
Don’t waste time!",0
"It’s good series but cursing words are used a bit too much (should not at all be used) . Apart from that,top notch",1
"The show was quite fun and entertaining. It had a fresh vibe, different from mainstream Bollywood, and it was refreshing.",1
"Aryan Khan, you are a gifted director. this is just the beginning, Inshallah, your success will surpass even your father’s legacy.",1
"What an amazing Web -series ,, it is being said that it is debuted but I think this is an experience one ... Aryan khan rocked it ...",1
A really fun watch. Great clap-back by aryan after the incident. Worth watching,1
"What a series!!!
I mean literally wow!!!
Wow!!
Amazing….
If there is a king there is a prince too🔥",0
"Best series I have watched from India in a long time , kudos to all the actors and congratulations to the Aryan khan and team",1
Great series.love this show. I'm from Sri Lanka. Good job and good luck mr aaryan. ❤️❤️❤️,1
Full of entertainment . Some scene and character are very funny. Climax was awesome.,1
He is good story teller and I can feel stardom of his father in his work. I think He can carry forward a legacy of his father .,1
"Only Aryan Can Bring Whole Bollywood in a single webseries , Nice Story, Good acting & the 7th episode twist is just osm ..",1
Nice for a debutant. It was amazing because cast was excellent. Raghav was amazing with lash.,1
"Poor acting, weaker-than-average dialogue, and an overused storyline make this web series almost unwatchable. It feels more like a school project than a professional production. Definitely not worth the hype.""",0
"The series lacks coherence and fails to maintain an engaging rhythm. The storyline and the overall flow is weak, making it difficult to stay forcused. Nothing new in it. It is over hyped series.",0
Such an entertainment packed show !!! Best show in recent times... Highly recommended to everyone,1
"I started watching this series yesterday but sorry, I stopped watching it after 10 minutes. Within 2 minutes they used abusive language. Please don't waste your time.Others . Please don't trust 5 star rating.",0
Nothing to say just awesome 👍. Incredible work by everyone. Good story,1
"Nice! 

As a debut, it's good.
Aryan Khan sir, all the best for the future.",1
"Nice direction , Good storyline , Reality of bollywood and best debut director 😘Lakshya and raghav acting is superb ❤️❤️ must to watch on Netflix",1
Banger of show. Farah Khan must be proud. Absolute nuts twist in the last episode. Must watch,1
"Amazing show. The fiat 10 mins I could
Not connect but then it slowly grows on you.",1
"After so Long Loving something from Bollywood…Total Masala, Drama, Action, Romance And awesome Casting.
Full on Entertainmemt entertainment entertainment.",1
Different subject...nice series ... everyone has done justice to their roles...the director has done a great job ...keep it up,1
"Loved it, so impressive from a Director so young. Definetly a good watch. Aryan has a bright future.",1
Mannnn oh mann 🤯🤯 just finished watching bads of bollywood!!! What a series!! Must watch,0
"THIS IS ABOUT BOLLYWOOD WHAT ""INSIDE EDGE"" WAS ABOUT CRICKET. 
ACTING, DIRECTION AND STORY ALL BEAUTIFULLY DONE. 
WORTH A WATCH.",1
One time watch..timepass types... But surprising thing is that someone has finally been able to make KJo act well... Kudos to Aryan,1
