"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a/ACg8ocImkod0_FMZjR3JNbpHt0uF4zPyyHHvL-PtwiHM9sNOHaqHUQ=s128-w32-d-h32-cc-rp","Dev Hat","a week ago","The best scene was when Aasman was running away with Ajay’s daughter ( Bobby deol character) lol and his son was playing jerk off game 😂 I laughed 30 minutes non stop","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKTEfMc_gXB0btpHhYFkk40VVLIA9Bg2DT7zWg6bLMGndqTvw=s128-w32-d-h32-cc-rp","Vijaya Lokku","a week ago","Very very funny and adorable series....the cast is amazing....the dialogues are very witty and hilarious....scenes and settings are so beautiful....and on the whole a very very well directed...very carefully scripted and beautiful series....Congratulations to the young and the dashing director of the series Aryan Khan....for his debut venture.....Stay Blessed always....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIlJxQC8QgRrSrnJN7oGBAeLcJamV3zpF331pSyUZmhmdVO1Q=s128-w32-d-h32-cc-rp","Karuna Naidu","a week ago","Very good show , very realistic , very thrilling , never a full moment , very daring , great acting , great direction by Aryan .  Way to goo .  Looking forward to season 2","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXk5ATgPoYvSJ1aV97OY8sBCQFuIpmmzcU5La5gUYIw5YjxpTg=s128-w32-d-h32-cc-rp","Himanshu Meshram","a week ago","Is a absolutely good series. And it is so very hard working actor and director it's such a best series in my hole life","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXse-Osdk4ybebYT7SQdLdg194a6PdKLDeDXmXHif1nWUF4IC0=s128-w32-d-h32-cc-rp","Ayan Hussain","a week ago","Aryan khan killed it🔥🔥 i loved the show. I would be waiting for much more shows like this from aryan khan proud of you.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU2Nk-RVTdaskeDsa8GtCmJ2uBnazt41psI2O4gsSfnFOiFAIykAw=s128-w32-d-h32-cc-rp","Sanu Kumar Behera","5 days ago","This movie is lit! The comedy is on point, and Aryan Khan's directorial debut is impressive. I'm totally impressed!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX-2OLSD4Z5onezv1L5CgAJNjgODO_2dq2EIXd8K_0WP0_eATm5=s128-w32-d-h32-cc-rp","Kshitija Ranjan","a week ago","Grippy, hilarious and bursting with self awareness. Aryan Khan has a sense of humor and he’s proven it. What a watch!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUvIhFWKHXLJj1KWxPPwYntTCcB6AxRCX3UEayZrz3J1s1DWwab=s128-w32-d-h32-cc-rp","Sunanda Kesavadas","a week ago","Unwatchable because of the horrendous acting by the youngsters. Senior actors still managed to keep their dignity in this, through their skills. Couldn't get past the third episode.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKHqx_jw6acjj4pghrlGAL1uhEPGUXYJL3W2Tb-Zem_Qbb4ew=s128-w32-d-h32-cc-rp","sunny vaghela","a week ago","Absolutely cinema at its best.
Aryan stunned by his directoral skills... Raghav juyal was the pick to watch.. 
Awesome timepass.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVpyXkQPe0OosBL0GjoaQyp7I-X51-oXwks6KyJsn5uRV87e3Bk=s128-w32-d-h32-cc-rp","Avantika Singh","a week ago","I seriously regret watching this web series. Aryan khan u could have done better than this. The only good acting I saw was from Raghav n bobby sir n rest were I don’t know doing what. N story kya he thi ????","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjU6dew0_g5BsaMMlZUJKfBn92jOW7If4pIdb_8RiPgFaxv5FdmD=s128-w32-d-h32-cc-rp","Sourav Singh","a week ago","The ending could be a bit indigestive brain rot, but overall this series was a massy masala. Weather it was BGMs, screenplay, cameos, plot or the story, everything was so perfectly presented.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVqOhCEiu1YN-iplRWlfBW7-pbsTyeo3NsZ5fTom0omGlqikg=s128-w32-d-h32-cc-rp","Shaz Shah","a week ago","Aryan has done the perfect job.
What a proud moment for his father.
Good luck champ you have a long way to go.
❤️❤️❤️❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIuOX2lZ5dLs-Nv8kQjj04Ars8VR9KC4KvbP6Su0mTQtc_Ecg=s128-w32-d-h32-cc-rp","Simran Upadhyay","a week ago","Great performance by whole characters in The Ba***ds of Bollywood. And what a great work done by Aryan Khan....I mean amazing 👏❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKAnSFeQz3oThA8E6VmtWOkf64vMx5oNTv96AZpnnP4oJOJdg=s128-w32-d-h32-cc-rp","Neha Bandodkar","2 days ago","Just No
Couldn't watch it, no more
Draining
Too much money  doesn't make you smart enough to make art
Real talent is required
Unfortunately money or influence can't make up for actual skill
No matter who you are
I didn't expect anything good but still
If you want to take revenge on your friends, dare them to watch it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXPsDC_2Dq1EhLAi6QM1ONO01riPIGU3xwmcHubfKLj_W1SYHTwRg=s128-w32-d-h32-cc-rp","Rahul Kedia","3 days ago","One of the worst series ever. Only the charsi son of a bollywood bhaand could have made this shit series full of slang and unparliamentary language. When one cast says Maa Chudaaye I actually said in my Mind Aryan apni Maa Chudaaye","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjV8ckcxiy1_gaUC_fkyBOk7GKT7XOrXVv4awDLaWoPpMCzezLiB=s128-w32-d-h32-cc-rp","Sumaiya Zaman","a week ago","Really enjoyed the show. What a twist! The acting and direction was on point. Super funny and bold content....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI1ZTg8hVzQLL0n-nDAlZrz2rKLvqyNoZA5FrSWgOV_uP-Rhg=s128-w32-d-h32-cc-rp","Manisha sharma","2 days ago","Full on paisa wasool ..it's worth binge watch ott series....very engaging, suspenseful and the best has been played by raghav juyal...he's truly a package, very versatile and passionate actor...","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXzOXd5kae9Bzcls-WuGoYzXRPnlWwR4GKIv5puqev77ad7btws=s128-w32-d-h32-cc-rp","Jay Landge","6 days ago","Great direction and story writing what essence of acting they have added great work guys great work Aryan brother and Team Red Chilli entertainment keep on bringing such amazing ideas","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKcRCVKWf5H89MdeXDQZGzdoLIQP4L2VkWkby0alua9zYLOzw=s128-w32-d-h32-cc-rp","Megha Shinde","3 days ago","It's funny when karan johar said himself movie mafia😂😂 lol South and Marathi movies getting awards on international level, nothing but they create their barbie world for themselves and giving awards to each other😂😂","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXP7hnhbD7jv4KHHiMRukjFraOIFQ4_7doMbyguCqJD2K1wa2zD=s128-w32-d-h32-cc-rp","Shrilal Rathi","2 days ago","Super duper entertainment. Aryan hits a sixer in first ball. I do watch many OTT shows, but this is best ever.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXDhxY9SL3DZ0fzQ0ejqbzSDnKpkiCdVr705ytbPTLunOkOulSB=s128-w32-d-h32-cc-rp","Minhajul Abeden","2 days ago","Unique story. Disgusting plot twist. Inspired from oldboy in a disgusting way - that's the spoiler. 

The writer was confused and didn't know what was the series about.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWHooEUccTkAbghswW4FLquLDP8cVYq1o4u1BWNybUsyQAa4oec=s128-w32-d-h32-cc-rp","Sudhir Singh","a week ago","Please don't waste your 7 hours better to watch one episode of coffee with Karan that will be more entertaining. The worst thing is climax (hero and heroines are sibling)and the role and dialogues of lead actress brother, it's nasty. Overall don't watch it.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocL-a1rLQUkqCxSAznbMrPo8vMUUfHasOhMRPZi5cypkKA5E6A=s128-w32-d-h32-cc-rp","kapil gupta","3 days ago","It was ok not Good. Nothing new. Some old copy and paste scenes and lacks originality. A lot of abusive language unnecessarily. It was good in bit and peaces and chemistry was good in between lead pairs","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWiEyJ7CvBT5LVgiKms6BOq61qTuu17Okxo7TvY_MAnoiIeTaUv=s128-w32-d-h32-cc-rp","Nirmal Kanodia","a week ago","Overall I enjoyed the show. It's melodramatic. Although editing may would have been better but Aryan khan delivers his first project quite impressive.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUhBCICrPCguh_TkU7oA5elrlKyZmAeHrWc2LGSWvUfz-jsSg=s128-w32-d-h32-cc-rp","Kinglik","a week ago","Best series of all time i love it so much and the afford of aryan khan is awsome and i love his direction. Waiting for season 2","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIc96jbAEtlV-Z5Gzpnheim-GCFy0D0dKAvg0oV4xskGUc1Mw=s128-w32-d-h32-cc-rp","Akash Singh","a week ago","It is no satire except for the revolver movie that aasman debuted. It has twists like daily soap of balaji telefilms.. 
Only thing good about the movie is shaumik.. but he hardly had 10 scenes in total","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWAQVhcuxsEUTu7AJxhRtmHQ2K15u8TzZjfUxg4JoTjuRTOAeQ=s128-w32-d-h32-cc-rp","Harshita Saxena","a week ago","Incredibly scripted with an essence of sugar n spice.... Dialogues are super awesome and comedy timing is perfect... 
Want more of Aryan Khan 's direction....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXFWtRk0D47ViTNvfj4rIV2dG2F3--_N_fq7ZLw2IxrjwtSQQg=s128-w32-d-h32-cc-rp","Abhijit Rao","17 hours ago","Stars made it bearable. Otherwise it was very mediocre series. Unnecessary profanity made it uncomfortable to watch. Superstar son made a series and everyone is queuing up show themself to superstar son.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWa_Qpfw3JCPsfIdqro4fl5_Xo2LZ2wjrp0X4tXWgHgnU60wRES=s128-w32-d-h32-cc-rp","rithin Rajesh","a week ago","Man...this was not up to the mark , really disappointed...even when the series' got bad all I was looking up for tamanaas song, but they just played really bad promotional strategy. By not releasing the song . Anyways all the best , don't waste your time ...all these reviews you are seeing are just paid ones","You and 22 other people found this helpful.","22 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWnnQie5IbNlT-W0CCJHa9gvNUEnRpTvwTOVYTOC1ZhVIJkhCMA=s128-w32-d-h32-cc-rp","Ashen Diluksha","6 days ago","Well done. Very enjoyable and the acting was outstanding from almost everyone, 
PEOPLE WHO REVIEW 1 (Lowest ) just homeless BOTS 
Worth watching","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK8MRmAI0xNWX7qNFBMT17eVS1-iqpylpfVpoE3-apzJAPKzA=s128-w32-d-h32-cc-rp","SRK 1234","5 days ago","Love the show Aryan you made ❤️ i don't have words for this . That's amazing 👏 🤩 and enjoying entertaining.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXJ-qiNyrE_qCKUBOu9hfK8hj2uqBoeFqkJEdndQFlmenDbae2v=s128-w32-d-h32-cc-rp","Chhavi Monga","a day ago","Genuinely such an entertaining and refreshing show to watch!! The entire team, including the cast writers directors did such a phenomenal job!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJVCbMgVcRBoTGjCo2UFYCk97HLARomGuI9g4AfB8TCDqCtSA=s128-w32-d-h32-cc-rp","Super Dj","a week ago","Must Watch 🫶🏻Fully Entertaining ❤️ Really Love This 👍🏻 just finished 🧿 Great Work Done 😃 congratulations each and every person of Team ""The Ba***ds of Bollywood""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWcCyQBw0uwYLOVrTWJH0-DP98mXP8FeH-St7JI0cqh5ADAkOs=s128-w32-d-h32-cc-rp","Salman Khan","a week ago","Bomb,now I watched only two episode but seriously I'm shocked it's fantastic, mind-blowing series, and I'm excited to see more episodes, congratulations Aryan Khan, and all crue members, it's fantastic job 🙏","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU1ifc0lvD8Cji7yNaV2JXhJUQgpvvwegkOriBqKc-rHsfqIqXN=s128-w32-d-h32-cc-rp","Lubna Malihaa","a week ago","Outstanding 🔥What an absolutely outstanding series! The dialogues, unexpected twists, and brilliant direction 👏🏻 And those pink car scenes and Raghav, just iconic 🤣🤣🤣🤣","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUqNRBlyfO-zWXGwojkglaZvH6Iw7-PDEtaNMyNAOsyyFJqjVss4A=s128-w32-d-h32-cc-rp","Devawrat Bamane","a week ago","It's a crazy show...
Well made and well played by the actors. Perfect casting. Also, the big twist at the end of the series.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKLmogBNiVoFNpbKN-CRjUNj121qy3QaqYVs_4kIKZ_yJcDld4=s128-w32-d-h32-cc-rp","Sarfaraz Sulaiman","a week ago","Full of entertainment. Every one in the series has done fantastic work.  Aryan khan has nailed it,  amazing work .","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW00sC_BJR2hQipDhHizl4YdaIc6Uli2OyDbnRMer_OcPave9KC=s128-w32-d-h32-cc-rp","SUMIT KUMAR","6 days ago","The Ba*ds of Bollywood looks glossy and has some fun cameos, but the story is predictable, messy, and often drags. The satire is loud without much depth, characters lack emotional pull, and it feels more style than substance. Overall: 2/10 — boring and forgettable.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWu0bvY5xhRAhNas4qkJpDwvmmEnNYy1jeAk67JEh8HWy9fp3zxqA=s128-w32-d-h32-cc-rp","Rohan Bhaju","a week ago","Movie was great. Love every second of the movie. I was so hookedi nto the movie that i syatyed awake till 4 ro finish the whole series.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX81wnBGOfIQEjXM-HnN-GR4HYUzfdtj2e7z1Iu6zlbJxVM7Qg=s128-w32-d-h32-cc-rp","Bhumika Yadav","a week ago","Every single scene is really perfect and the twist at the end was the last thing I expected. Totally would recommend watching this.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUpAL8oaljl1I0JE8wiwyOVFEpWOFV5gM8UEzQEytheFAvtOiHepQ=s128-w32-d-h32-cc-rp","Suvosmit Halder","a week ago","Loved it. Looking forward to what's next for Aryan as director. One of the best made series.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVfU6LvUc4QeDfoYDoJQtMior0R-k-6tPP3iC-d-Fw7cggw6_yq=s128-w32-d-h32-cc-rp","Shafi shan","18 hours ago","Bollywood is not just about movies—it’s about culture, emotions, and a shared love for stories that connect people across borders.
AK love you","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU0bmed4BsHbpRn41D8zok6YHNWvuciDyir54kir9XJTZrD8t24=s128-w32-d-h32-cc-rp","Afroj Haider","a week ago","Didn't expect this from the new comer one and only Aryan Khan.It was beyond what I had thought. It is mind blowing and fucking awsome.🙏","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLTa29yD8wSX0x6Dv2jRZe5x_shFRMADQkREDDwXl6ExpmKCw=s128-w32-d-h32-cc-rp","Deepak B","a week ago","Worst web series of all time.Zero plot. Zero acting.Zero story. Looks like a school project.Infact school projects have better screenplay than this 💩💩💩.Dont believe me? Have doubt? Just watch first 30 minutes.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVHMBFkSBOP9h-g91eyKi3CqPmpFVfrpQFG9lpEQwrjMSoOV_BM=s128-w32-d-h32-cc-rp","khushveer Toor","a week ago","Good series. I was sceptical of this but end up being bing watching the series. I'm still on episode 4 yet  compelled enough to write this review.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVA-fMpJYhXvCcpxoHLRjusjSIi0uDXHyYonriFo_TTd1VbBHcS=s128-w32-d-h32-cc-rp","Roshan Burnwal","a week ago","Aryan Khan’s The Bads of Bollywood is bold and fresh. Loved the satire on the industry and the stylish direction, though some parts felt stretched. Strong debut.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUmHl_axr2NkIzfxgDzs2-kp1QH5nXlsngIfPFSlkm_BiQmsCI=s128-w32-d-h32-cc-rp","Abhinav Mall","a week ago","Aryan khan (director) - He should direct an action thriller movie...

First episode starting is just perfect 
But feels flat in some episodes

I personally didn't liked the twist (My opinion)

Overall - 3.5 rating
It's enjoyable 
Recommended for one time watch","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIK_9d6wjySKpIdmntHUjIB8bWgdavr3f5HWewbAipTNXpYwg=s128-w32-d-h32-cc-rp","Baani Vats","a week ago","it was a great series till episode 6, raghav did a great job, best actor in series.
Honestly i did not expected that the series will be good but it was great.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJsNKwtXBIxeyddhxhRd8uMcBaf0mkYCoFo9JXgDk3VwP40FA=s128-w32-d-h32-cc-rp","Shahbaz Khan","a week ago","Because of raghav ❤️
And shahrukh khan❤️
Aryan done fabulous job 👌
And one of the best reason is tha last twist 😂 bhencho love bird behan bhai nikle😂","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWIHe-qD_ArIvJg-TQFUh-ik2Q7ZjtUXU_xMjPO2PHhVYaY_kvK6w=s128-w32-d-h32-cc-rp","Rohanraj Nair Singh Saaj","6 days ago","The series was a bomb. The ending was just shocking and almost gave me a strock😂

Good innvation by aryan khan and the entire bollywood family","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU5UtNfFpJ7txZLRzL9qSKuvJA4LdLRxfY0VJvZV5p9BxHKpLs=s128-w32-d-h32-cc-rp","Shriyas Desai","a week ago","Really nice and the irl refrences added a charm to the whole series, really good and entertaining and raghav was absolutely extraordinary,, really good story and direction by Aryan khan, a must watch💥🔥🔥","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK5aMs8HZDd4y9lFoD2GvnwVq1g3FXTAaGE-iAiDVgd0ZeFgQ=s128-w32-d-h32-cc-rp","Gyani","a week ago","The best twist ever I had seen in my life ,it's was so amazing seeing all superstar on same screen , Great Job Aryan khan 🔥","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKmgzzI0_9whsTHKZOC_tKK4C8EvtogPd5hQB5Hfk2OlQGwbrot=s128-w32-d-h32-cc-rp","Hemant Bista","a week ago","Amazing direction by aryan, manoj bawa dominating with screen presence, cameos are worth for cheers and clap. Tamannaah ghaffor stole the show.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIBOj4oXEaIqp2HqkSyiGJdVYSibgj7pSlP8vR5HPomFnExNg=s128-w32-d-h32-cc-rp","Jitendra","a week ago","Amazing direction by aryan, manoj bawa dominating with screen presence, cameos are worth for cheers and clap. Tamannaah ghaffor stole the show.","You and 7 other people found this helpful.","7 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUC6qw61pKmrTt-untYFevHhrhjIWIh7BmWMhJHkpCqSzOfqYjY=s128-w32-d-h32-cc-rp","Jayesh Sankhe","a week ago","The show is truly refreshing..its content is unlike anything we usually see on Indian television..it felt bold, engaging, and I thoroughly enjoyed every bit of it.","You and 6 other people found this helpful.","6 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKJXEaMdCEXt2H2nz5zG3HONNRE21Zvagf4YKXReKK6NQu26A=s128-w32-d-h32-cc-rp","Mann Chettri","a week ago","1 dead fish can spoil the whole pond... similarly one mistake that spoilt the whole series.
Poor script...why do you have to make this twist in the script where bobby doel turn out as illegitimate father...I stopped watching after seeing this twist and turn.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWW4NVjutmovI-uHAHs2nxWl0FgTy528yAPRZ52ISq2SIGtXPg=s128-w32-d-h32-cc-rp","Prokop Ghosh","6 days ago","This is the one of the best series that I've ever seen . Absolute drama comedy . Thanks to Aryan khan for his excellency.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJtqxeKjrDV-ebveeQ4M2EEwuAn6hGwwYEH-n7K1Uh4LuxmMA=s128-w32-d-h32-cc-rp","Kavita Prayag","a week ago","Refreshing and entertaining except one episode where it get a bit slow but ending was super entertaining.. 😅🙃 loved the show!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKNv3lxCy3FPc9gAXKRr38H-pVhlKt9scmkfFMN2WibMYpMS8I=s128-w32-d-h32-cc-rp","Shahabaz Sheikh","a week ago","“Every frame screams rebellion—Aryan paints Bollywood in shades we’ve never dared to see. With ‘Bads of Bollywood,’ he rips apart the gloss, exposes the grit and serves storytelling that’s raw, fearless and impossible to ignore. This isn’t just direction, it’s a cultural jolt""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIGmXMvcLp899pn11MI4MouE1e0L5qCG30hTMU9feKGwyWoZg=s128-w32-d-h32-cc-rp","Mayang Wagh","a week ago","Best indian webseries I had ever seen you have to go and watch the webseries it's amazing with most of all Bollywood stars I love this webseries","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKmg4shw5rA9hJH29DwE5Vz830zgTNeqLbjde_T3PZzeiu1KA=s128-w32-d-h32-cc-rp","Ram Dixit","a week ago","The show is really good & there isn't moment where u will be bored , it just keeps u stick to ur screens unlike other Indian Ott's .","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVhlt0LvYUn_x_3L_BA18gS65JLgB8Zy0_r5MM_ks6v3RFnOmA=s128-w32-d-h32-cc-rp","Bikash Mallick","4 days ago","Ba***ds of Bollywood isn’t just a series—it’s an unapologetic punch in the gut to the glitzy illusions we’re used to seeing. Raw, gritty, and brutally honest, it tears down the velvet curtains of glamour and exposes the chaos, ego, and madness that really fuel the industry.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW034d_AoocoxXB94JW7zxyqFB689fogpsTNJjPtvMKN_IGE0_x=s128-w32-d-h32-cc-rp","Nayeem Nayeem","a week ago","Just loved it as a comedy & ba***ds drama.....

To Aryan tremendous work..... 
If it's the talent of nepotism then i support nepotism 🤗","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKyFQxlOVN2NW8NmPe3p-S-oJRzNM-HRYqkUfoPq-LG-tVK110=s128-w32-d-h32-cc-rp","A (ROHAN)","a week ago","People who’ve been observing this industry over the years will find many reasons to laugh out loud. AryanKhan makes a SUPERB debut as a director.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU2-sJpYoDQTRBHmt9vZ0SlHsywmkcPpdxb_Jaff57nJpJWk4sW=s128-w32-d-h32-cc-rp","Shipra Sharad","6 days ago","Couldn’t take it beyond 30 min. Socha be patient, kuch to hoga 
Itni hype hai.
The reviews are copy pasted under different names to increase the rating 🥸
I’m wondering if I should surrender my Netflix subscription!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIzB-nias8kcm8hhBG4AbP0hKxM2Ryj6riYANa4orhnvAz9lg=s128-w32-d-h32-cc-rp","Ananya P","a week ago","Amazing!!!!!!! If you are true bollywood fan, this is for you. So wholesome and Aryan khan amazing work man! 👏👏","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVTzvIlcsEPuW7i8GpTyXTEpN8sbLWgxCV-wTTHv0-MkSKam3Uv-w=s128-w32-d-h32-cc-rp","mukesh sharma","a week ago","""Just watched Aryan Khan’s new series – absolutely amazing! ⭐⭐⭐⭐⭐
Mind-blowing action, top-notch direction, and a complete blockbuster vibe. Must watch!""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWtQ0lVwrgDEHnfL_8pg2AECxgVjOt6v1f4ULnzieAZGsdavR6x=s128-w32-d-h32-cc-rp","Sayali Patil","4 days ago","Something refreshing to watch. I was tired of same old gharelu or typical gaav side gunda gardi series. Very good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIlISH8Crijt7Mlgve_m8ZeZ_Gvu2nGSd4_Ar5SPyL4E9a_ysg=s128-w32-d-h32-cc-rp","SanRaz","a week ago","Too Good! Very impressive Aryan Khan. Brilliantly Fab. Defo no words master piece! Smashed it","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWb6867UwEAMCtP3kMoOaAcfCCUANQ8iBiyBOUPaz5SiVy1RmZvCg=s128-w32-d-h32-cc-rp","Sabrina Rab","a week ago","In some moments it made me thinking how they were ready to portrait the ugly truth of Bollywood!! 

Superb acting, the concept, the direction never felt it is the first project of Aryan Khan!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWaqLDWKTZsNea3Jor2-w7DTl-n11YKZykH2bJKidswNWBpbY8=s128-w32-d-h32-cc-rp","nikhil kumar","a week ago","Never admired SRK in my life.....but I am a fan of Aryan khan from now
This is the the direction india needs to set to get global recognitions
Aryan is the future of direction 
The series was not main charector biased..... every individual had its importance.....climax fu*ked my mind
And that sounds gafooor is still in my head Best of luck Aryan
You just got a new fan","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWKCUiTalKUG9jCdRFcUADAXMxIo7ztKj30qZkOb1DYM9WL_NN4=s128-w32-d-h32-cc-rp","Akshay Sharma","a week ago","Ba***ds of Bollywood is addictive viewing! Great direction, entertaining plot, and that iconic line - 'Akhaan Bollywood ek taraf, Emraan Hashmi ek taraf'... spot on!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXclpxX4qfOfOotTciazSrKcND1CI4qeAD1aR2htLZ_t2tg1XEY=s128-w32-d-h32-cc-rp","sumera Rehman","a week ago","It was full of entertainment.I watched in one go.....Aryan nailed it.It is hilarious, entertaining with lot of drama.He seems to amazing in his work.Well done Aryan!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWsHB8qz5HxSCL9RLOQwrn5YkK8OtaziR4kiTTSweEyuShmC5MP=s128-w32-d-h32-cc-rp","Poonampreet Kaur","a week ago","It could be early to judge, but so far, the show balances comedy and drama well — not just a soap or pure parody, but something in between that’s engaging.","You found this helpful.","Was this review helpful to you?"
