"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjWZoSe4UqTvLpqiFKPXuNht8SDcQdeKjTtPKgqMkeCncSoQUD08=s128-w32-d-h32-cc-rp","Amit Tiwari","7 years ago","After planning from last 10 years. Finally saw the whole series on Amazon prime.
Great movie with classic acting. Liked how the people were assassinated.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXeyoThoVN-YQqQQ0p6vKOTpepNxakDaOS_prc9qxKJC6eVTU3asw=s128-w32-d-h32-cc-rp","Belliappa M.U","4 years ago","A classic crime drama. The movie revolves arround the early american Italian crime world. Imortal performances, lines and music . But for outside America and young audience it may not be appealing

9/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX_GXO1hE43VEkqEKPSCOZEK1kqWUIeSf_TD4qux5j3VdVDOjtm=s128-w32-d-h32-cc-rp","Bruce Fontaine","3 years ago","50 years ago I signed a contract with Paramount to be used as a ""background"" actor on the film. Little did anyone know back then that this movie would become a classic.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU5mJ9xA80uwt644bQEmTZSaEcITGqHcXXva7reDmbRUu2-bGQQ=s128-w32-d-h32-cc-rp","Samir Patel","5 years ago","Best acting done by both godfather  . And nice story .. and there's lot of about acting.  Thanks .❤️❤️","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKbuqnHdmcYF9fBsvV6HLL3VQWmV5P8lwYBadWkyqofW_9O_g=s128-w32-d-h32-cc-rp","Kevin Balsdon","a year ago","On the same par as.
The Shawshank Redemption.
Silent Night.
Scully.
Fight For Light.
Casualities of War
We Were Soldiers
Forrest Gump.
A Bridge of Spies.
The Last King of Scotland.
To name a few.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVpkD7qwSU6WtSPaHufzo77c4kXjO4h4OrqCm1Qx8hbB11sxQA=s128-w32-d-h32-cc-rp","vaidyar nish","a year ago","Fantastic movie... but what I really felt is the movie was able to capture only 70% of what is in the book! Any show it is worth watching.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ7ky5QmVZPVSvhEBM56IZwL4Jb0tAsf0rSunrBqYmJbqfK1Q=s128-w32-d-h32-cc-rp","Nathaniel Medrano","a year ago","ITS SO GOOD I LITERALLY THINK EVERY CHARACTER IS WRITTEN PERFECTLY AND ALL THE ACTORS WERE BORN TO PLAY THEIR RESPECTIVE CHARACTERS.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWK3Bec3RqjqSawsIJtf6BlQz7yvQ5sdo8hNeeMnMo-YIVNO2iF=s128-w32-d-h32-cc-rp","Crack Up","2 years ago","My friend: what is best masterpiece movie.
Me: THE GODFATHER . THE BEST EVER MOVIE (EMOTIONAL,CRIME,DRAMA, ACTION,NUDE) ALL IN ONE","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUHV70Xr9_1_Q_o3z8LMRpsqWEeghKTZvD6numwKs-cxmhgHypC=s128-w32-d-h32-cc-rp","Husnain Ali","5 years ago","one of the best movies with an amazing story and acting. Makes you feel like you are in it!!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIOrJGfiP_nMbBuvYdeeKatCZMxoxFFGh1d93kZbxkB-eGUYg=s128-w32-d-h32-cc-rp","Daniel Dempsey","4 years ago","The best mob movie ever...hands down.  What?  Do youse have a problem wit dat!?!?  Yo Vinnie!  Paulie!  Take care of dis.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWAelgSD2LqvCWhFj_p3QrBfoCMI2H_qyZNi9ihvwUgirhtMcNX=s128-w32-d-h32-cc-rp","Himani Agarwal","4 years ago","Super perfect film...the dialogues, acting, cinematoraphy,storyline, music, make up, sound, sets, overall direction....just leave  me  speechless. Very impactful film.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW_tex_44NQerqEniDo88G1pSURIVFakERMGDU4GvL2ouVadoyG=s128-w32-d-h32-cc-rp","August Heim","a year ago","My favorite movie of all time. Every role is cast perfectly and the story is gripping, dark, and extremely entertaining.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUaDwQkitpLiV8cRfWLFt8t0GifuJnPnKmTmyBx4RAEN3DVavuNUA=s128-w32-d-h32-cc-rp","ved vyas","7 years ago","For all of us who live very far from the Realism of the THEN American Mob culture,, It was the closest we could get to the Reality.The undisputed benchmark .Champasaduu..","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWfUZ_F-oepFdZPQ9u5HzBELMdSyn4rq6mrxVhd2sXk13yG8Kc3=s128-w32-d-h32-cc-rp","Joseph Raja","6 years ago","I have watched this movie this year ( 2019 ). Looks like every regional gangster movie is inspired by this movie. Scenes or some plots. It gives more excitement watching this movie thinking about its greatness.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUne0MO9-ih4N3nIeOM1b2LfqDP1QtUNC0T8BS_bTKTsWZS5LKh=s128-w32-d-h32-cc-rp","pushpak rai","a year ago","One of the best movie ever in Hollywood. 
And its Imdb rating is : 9.2.
Best movie ever love it..😍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXjstn3sPto2zk5se2hDVnee5GoPfDVpGleWgbVAOh5qQ204K86=s128-w32-d-h32-cc-rp","Jerry","2 years ago","Must Watch! Anyone who says otherwise has simply not watched till the end as many star reviews admit! Judge for yourself after you finish!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKG8sYS7tA6HdrWcnjjvQ_lS0NReKdEE4wFiTXDh0FvJMyf0Q=s128-w32-d-h32-cc-rp","ganesh Sawarkar","6 years ago","Al Pacino wanted to live a simple life ,he shows .But soft corner about his father and blood flows in his veins turned easily him a so called great don.How beautifully he express both the characters at a same time .There will not end of human desire .....you should must have to watch full Godfather series to learn what those characters wanted to tell .","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjULY1qmmcOpOhsIi59vOfdvDPMKH3FSVb7RsG8VcTr2lFChb4As=s128-w32-d-h32-cc-rp","Adit Chandra","2 years ago","Godfather has set the bar so high that no other movie can ever beat it... An epic masterpiece 🔥","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUEXkvhmuzO7-ELLnWHrSd1NbZhf6htA7vbFZX7boHuN9uvyjqQ=s128-w32-d-h32-cc-rp","Sarella Pranavi Sai","7 years ago","mind blowing movie all the credit for Francis ford Coppola all the underworld movies which we see in India are inspired by this one.
Hats off!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV3ruxJ_hanSab31lPaQEZQ-9dBI6S57HaxFzUxxr7ZPhlGdIgSaw=s128-w32-d-h32-cc-rp","Ravi Ranganathan","5 years ago","Good film to watch. Absorbing and intense. Gripping. Worth watching. Liked the birthday song too.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLvL231qaqNvUFE_RZbK9M9rMtku9BGy-wzeEX2K82Kmkx7Ig=s128-w32-d-h32-cc-rp","Snuggle Bunny","3 weeks ago","Best performance... A perfect masterpiece 🫶🏻💫 Become a fan of Mr Al pachino 🫶🏻💕
Such a beautiful piece of art😍","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVj2Aaw8eFncBX8HAop1cmFjuLTALeITL1PgMJblHjtMOyS34iA=s128-w32-d-h32-cc-rp","walter baldwin","6 years ago","like many movies it gets you sitting at the edge of your sit
I thought when I was younger, why so many killings?
but sadly that's what they called for, other then that
it was well played, with very fine actors","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWYVBbucHX0CCMRWq-aLzjB237aDGjS3kmtMPZFUJfMzMjnQjo=s128-w32-d-h32-cc-rp","Ballz Hd","2 years ago","Not a fan, this movie was overrated and underdelivered. I really wish that other movies where more represented because this one hasn’t aged well. I did not care for the godfather","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocI2E0vQHTLlaV8E1KfHZLElhY2PekYxj7_NlfXKuuPSeKDs-cA=s128-w32-d-h32-cc-rp","Valerie Erwood","4 months ago","I think the negative reviews come from people who don’t appreciate anything that doesn’t include AI fight scenes and will never respect talent from old Hollywood.  For me…. I saw it in the theater.  Did you?","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXyk8P8WVehRUw4-568SpGFzr85ritiAbHpl8sBt8NX7nnUtCphgw=s128-w32-d-h32-cc-rp","Akshar Vakil","7 years ago","Loved it! 
The way he keeps a tab on all his favors and gets what he wants is amazing.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV6Qxe4K9wd5tWcIgkYEgbr7GzUxqd7mZ7HDwvB4Bt3bLvCutlM=s128-w32-d-h32-cc-rp","Venkadeshwaran","5 years ago","Just a classic... Epic.. More inspirations from this classic movie... Watched during 2020 corona lockdown... Long time goal done.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVs4i0IXKeR76K4bzN1G_BBzD1tp0__nNfUzY0RyHM12N8lT3c=s128-w32-d-h32-cc-rp","Peter Griffin","8 months ago","I have to confess something, I did not care for this film, fine actors and director but I found this movie just insisted upon itself. Anyway I’m going to go look at internet corn and fart in Meg’s face.","You and 8 other people found this helpful.","8 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUDB0RFkELR6xHG05KaBx0eAqRG6w9ReRajl2MkfV5ucW1rOFY=s128-w32-d-h32-cc-rp","the sandman","2 years ago","Best series movie I've ever seen
This movie feel I'm part of it
The acting the scenario is unbelievable
What a masterpiece ✨","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVX_r3nz3spUWt4efLqPxWxZb9_BEISfyznpLakipbfH-ifO5s=s128-w32-d-h32-cc-rp","Mr. Ramfan","2 years ago","Quite simply: The greatest film ever made- A relevant piece of Americana, sometimes scary to look at, but always a masterpiece of cinema art.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjW1txDZ-EkEc0BNWbRTtqeESJdt-ZmII9cMUy2FUtexvgkimPOW=s128-w32-d-h32-cc-rp","Being Real","2 years ago","I don't understand why this is considered such a great film. It's so dated and isn't relevant at all.
Sorry I just don't get it.
Goodfellas is 10 x the movie that this is.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXCK24d1GaGQylZE9vkpvZMgalkCIG9K_qUbvZhgFZjP7MvCzg=s128-w32-d-h32-cc-rp","jim joe","2 years ago","I do not understand the overrating of this film, its basically like an overrated film like shawshank redemption, most people I think rated this film so high for its stereotypes on italians, saying its not always true, if thats the only reason then cinema has lost its way","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKNRKulcp_G8yRZrox-iNlr96wHUcbw_SmzpmTgVyHTe_bnWw=s128-w32-d-h32-cc-rp","Sanjar Ganiev","3 months ago","This movie is the best masterpiece ever made. Those who are saying the movie is boring are kiddos who need to watch only cartoons or marvel fantasy movies.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVnrF-UHvmtWVaDCs1VVIkDG9KWlnrTcCHYG8jBBgzckaD9uuA=s128-w32-d-h32-cc-rp","Barry Jones","11 months ago","The worst movie I have EVER seen. From the REPULSIVE acting, to the absolutely TERRIBLE story, this is one forgettable film I will NEVER watch again, even if you paid me 1 million grand.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWJecLfnkLGffwO-zQVurwf6VPDiOjyfyRQfVKqmu7yWiBP69wA=s128-w32-d-h32-cc-rp","Alex Bird","4 years ago","best film of all time in my opinion. first is the best but the other two are still very good.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocI12VOiHZ6lQUfc3K9UuPIIQtnI-DxSbEdONR7xEY3GY5qPKg=s128-w32-d-h32-cc-rp","Atabak Mos","3 years ago","Best in history, these trio teached me more than a life style... All dialoges and acting were awsome...","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUBHvjGYrT1itjmO8YyDYMeLohBJAnDMFjctLKu62u1C4EOByMO=s128-w32-d-h32-cc-rp","Avijit Ghosh","7 years ago","One of the best movie I have ever seen the most good movie among God Father's this movie should be 9.5 star ratings this movie is awesome","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVEPKXZ-vwIZQJ5De85XFGQ-7VcbKBUBk9rtYCH_KpaUXYBHUey=s128-w32-d-h32-cc-rp","Vijay Pardhiye","a year ago","All time great movie! Everything from direction & acting is perfect! Great actors!!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLAg6HxzjogxmvL7LbN05cWxs2BFIvOzYyuIIcXxl5fJ0Moog=s128-w32-d-h32-cc-rp","joshua martin","5 years ago","This near 50 YO film feels very dated to me in 2020.  Feel that 30 YO Good Fella's holds up much better.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWajqMoIZ5HyJYWAJnTgRaHtzFy3_0ZbPl0Rqc9A2YAugaiUUGEbg=s128-w32-d-h32-cc-rp","gagan Shetty hp","5 years ago","Only Some movie goes inside and make you feel .. this is one those... The best directed... Must see...","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV-ShMFvLYIaBqoFVseA9MLKJ4EBjRHSs7R4w9sVNjFzULC48lR=s128-w32-d-h32-cc-rp","Valerie Vincenzo","a year ago","Yeah I don’t really understand how anyone can give this 1 star. I get it’s not for everyone l, but come onnn it’s the mafia it’s the bloody coreleones and it’s freaking iconic. Just watch the film you will (most likely) know what I mean.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjX3TiBMNRywZjvrS5kjt7OCMd0V5PL-R_KPYgVoaehQwaP_Cct4ew=s128-w32-d-h32-cc-rp","Shreyas","7 years ago","Ever asked what a perfect movie looks like? This is what it looks like. Marlon Brando's acting is indeed out of this world. And Coppola's direction is incomparable.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUkuxtqR8CHGrAlC3PcLMgf6Am3N2qSZLi8Tf645hl9E96kpXlIaQ=s128-w32-d-h32-cc-rp","Ignacio Marro","5 years ago","One of the classics. The sound is beautiful and just the way it's written is perfect and the actors play the roles perfectly.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVQgeP8IpCPu6H6cEKEtg9sIjkq2yvit_fd9kDVYLWQIdZxYaJ35g=s128-w32-d-h32-cc-rp","Shaurya K.","6 years ago","Bestest movie ever made. No doubt, Al Pacino's God of Hollywood. M in love with this..🧡","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUwSJrjKWrsHRw3lrXBmhY0jM_zjtS-wjq8DfnY_UdTdLJxqyLY=s128-w32-d-h32-cc-rp","Mint Ph (Lùg Memories)","4 years ago","best film ever, it was a drama movie based on the book by Mario Puzo, the movie is telling about a family of Don Vito,  known as Godfather
is the leader of one of the most powerful criminal mafia families in the US.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXrHTyyMKBYGL_em2Qe1a6eCMAIzCXaqfqdmJGcVzeTcwf38ts=s128-w32-d-h32-cc-rp","Sabelo Mthembu","a year ago","now I can see why its the best movie of all time. if only today movies can be like this.crime, thriller and respect","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUbbSoYQ1zWw4JZXjiIUPWDyM25IzmJUKHFnzfSaicQP8Mikrk=s128-w32-d-h32-cc-rp","Rahul Mohapatra","6 years ago","This movie is genuinely a top rated movies till date!!...Love,Feel,Beauty,Enter into the world driven by Don Corleone!...#An-Impressive-Masterpiece!!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIkCnoBITRk3ELeQQLw604M0F1W03wLnwBIeN1bJVYMB-ReRw=s128-w32-d-h32-cc-rp","James Green","4 years ago","This film simply has me at a loss for words. If anyone is into movies, this is a must watch.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVo-Xi8iabv9bDUzlDza1eTmDooXq4knHCZrU2b2uYHA3anBWPV=s128-w32-d-h32-cc-rp","Adiv Narula","a year ago","Did you know for The Godfather, Mario Puzo adapted his novel into the screen play, despite never having written one before, After 2 Oscar wins, he decided to buy a book about screenwriting, the first chapter said, ""Study The Godfather.""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocL6_6f2r5xSgorpWrlZCKHG4IbfvA81bZfFO1ZwPF2wUXM8NQ=s128-w32-d-h32-cc-rp","rak. leo","7 years ago","Excellent excellent movie... Don't know why it is so misunderstood..
Great movie greater performance.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKUe0sZQuX3WLQXJb0Dwf0lxxflm6IGSeTv39L4ZC1IYr8pTg=s128-w32-d-h32-cc-rp","Shravan Dagaonkar","6 years ago","A masterpiece and no reviews are needed.
My favourite dialogue is:
 ""A man who doesn't spend time with his family can never be a real man.""","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUv_y6tf05bqnQL23L_guQNAe2d4u_ZVvR9QhJMqOJkT1mJleej=s128-w32-d-h32-cc-rp","Sushruta Banik","a year ago","Awesome flim😍😍...thrilling 👍and awesome dialogues.... Marlon brando aka Godfather and bonasera's starting conversation is thrilled...","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUaZ3m8pP4RAMWoU2XFcqQu_30JV7t9OmSBiFkRtLMX9tBbKD9KwQ=s128-w32-d-h32-cc-rp","Neha Sharma","7 years ago","No words to describe this masterpiece. Every movie lover ever existed will not be considered a movie lover if he/she skips this gem.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocK_q-yVVep3tZ4QMXYIIA46jSnh7omQhVB6eiRhRg9tFGd1sg=s128-w32-d-h32-cc-rp","Naya naya Otaku","5 years ago","Highly overrated piece of art....its great but not the best....cant connect with anything in this movie.....great performances but not up to the hype....it is intense but not that intense....well exicuted scenes. Never a perfect movie.....hella boring....got bored in every other scene","You and 5 other people found this helpful.","5 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVW8rX04ZvlILPpmY52qlqzgkLMizlfF3y3Dq1zKDUE6-M2w9jQyw=s128-w32-d-h32-cc-rp","Roshan Vaghela","a year ago","This movie is the best thing i ever seen in my life. This movie is the greatest girf to humankind. 😃😃😃","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVavrp6T17E5BM9IOESusYgVen1tGuqGt27pvgah9xoiUuVZDVa=s128-w32-d-h32-cc-rp","Cronus Saturn","5 years ago","I never understood the fuss with this movie. It's not terrible by any means I don't think. However I don't believe it's the greatest mob movie ever made. I can take it or leave it.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXR8bYs0L1xk7Zkn6f6uvm6o0JkiD2i3VTIz6OBDm1AmcvRkhUr=s128-w32-d-h32-cc-rp","Uma Maheswar Nakka","a year ago","The Epic movie of the Silver screen for ever and ever and always remains fresh with same fragrance and with immortal life to generations and generations, with no end.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocL404qGIUTsG6g9EN-lyJq2Y4bSxXhFbftFFZMh1Lrg6jJxIQ=s128-w32-d-h32-cc-rp","Raees Mohamed","5 years ago","I just watched this movie... Still I gave 5 stars, that much I loved this film, it's a master piece and stays that position for a far more time.....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLJsQrFmHCQavOU9oi8bAXml5YEel_3XWCITbpReK7odmSiSw=s128-w32-d-h32-cc-rp","jacob mutambu","a year ago","Fantastic Auteur film incorporating psychologival approach to tell the story of Corleone and his son Michael whose acts makes the film fits to gangster genre.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLOrx5Wt47xzMiMStZrQzTvCm9YlxRIK24aBasJ5PIY4J11Lw=s128-w32-d-h32-cc-rp","Danny Ainscough","a year ago","I don't usually leave reviews on films but the most overrated film in history. It's a bore fest and that's coming from someone who's favourite films including gangsta movies like Goodfellas and Casino........","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVPM07gVldkAutQZScE4F0rAW709zUTI1GYrFDymMhjQTpoI1k=s128-w32-d-h32-cc-rp","Praveen M Weerasinghe","6 years ago","For me this is the best film ever made. This or Part II idk. Perfect mix. 10/10","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUAWkeJwMbotI493CZTGk5Zeu_eEpFKUqPvm0USdALyPQlSOzZBjQ=s128-w32-d-h32-cc-rp","Syed Hafeez","a year ago","Best movie 🎥 to watch. Once in a lifetime must watch movie. Dialogue epic","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIbvg7iFUNBq6-ripOVnu8nzCEpHTtMagcuQWyPH67rQUeI4w=s128-w32-d-h32-cc-rp","tareq kuwatly","4 years ago","There are no words to describe such a masterpiece. Love all the details and the characters.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjU_o3X-0DbCVgrCOl2pZGRnmXT0vwJ4afP0c-b4NsLOxo27iFWt1A=s128-w32-d-h32-cc-rp","blisson antony","a year ago","terrific... i wonder how could they make such a perfect & technically brilliant film in the 70's.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVVk4u-Tv_pJfUscoizogrCOl6biOQRGDduY1qEFz_KhjPZF1ZTpQ=s128-w32-d-h32-cc-rp","Karthik Vijay","7 years ago","One of the best mafia based movie... With a mind blowing bgm.. And cast... Till date... No movie can replace such a classics....","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocK51TXFrc1utOEY_70_uz3jZB4hUdNYHk9ihG-CwXbEYcjDhg=s128-w32-d-h32-cc-rp","Clifton Williams","6 years ago","One of the greatest movies ever made for image and scope . It is timeless  powerful","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVfTuvAblBMlQJ4Ch-AZjVRKUoLfheykg_mepR0Rl8iRZDKtpaZ=s128-w32-d-h32-cc-rp","King Ismail zabiulla","a year ago","Amazing movie and a must watch movie. If u watch it you are gonna be stunt for a day thinking about the characters.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjV3FvpAfJwshaQx_H8gmtvrMVZURkJ9tS88W-Ck1SEmLZrhf2k_=s128-w32-d-h32-cc-rp","Golden 89","3 years ago","Godfather and Godfather 2 are by far my two favorite movies of all time. Superb acting.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXfL86ihA4SNUgOGjdrky0JLh8RCLYf6c7hdqOV3-Wq0KqGkatJ=s128-w32-d-h32-cc-rp","Ali Alipour","5 years ago","inspiring the power among the huge domination of changes 
injecting the real strength to basical structure 
sounds works on the attractivity of a professional classic movie","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVymStA0Xi2g_6eHHQZj2hzdjupYvodgczd_cV9cPFhY-ypJ5s=s128-w32-d-h32-cc-rp","Moey No Worries","2 years ago","Better than Scarface. Whoever can even compare Scarface close to the Godfather is hard on more drugs than Tony Montana","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXxbkxfEfjiA0Ryy8841WamaNz0kY42q41Utvshw4sPLDyE9NVE=s128-w32-d-h32-cc-rp","Deepansh Goswami","4 years ago","A timeless movie. If you like real art in movies it is just the best movie","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWSG7EYYABuDsz0gcJuYcNfzzEvtPaeChC-_1iXtLKNF-zJE86F=s128-w32-d-h32-cc-rp","154 Patil vipul vitthal","5 years ago","This movie is full of mind games,patient and when you have power what to adapt and not and you should watch it if you ever watched 'gangs of Wasseypur","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVvqaW_jsB2u2mBIdFhgx4raU0B5ZjPwLxDCaqpMM_VCWcbVP2A=s128-w32-d-h32-cc-rp","Taha Ahmad","5 years ago","amazing, amazing movie. A masterpiece to say the least. My favorite movie of all time","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUzjSAxvwEncqKaKQOxvf3cfsiM4fkfmrzBMaqpYnLCuryogcrg=s128-w32-d-h32-cc-rp","Ganesh Bhise GNS","5 years ago","Super movie. I like the background music it take a heart sensation and feel the movie scenes.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKH8wnlFkat7bvEGVskjTFe1pYqkk5DW9VjdkYwzvgXBrG6_A=s128-w32-d-h32-cc-rp","Amir ebrahiminasab","6 years ago","I think this movie was good before some other movies Like shawshank redemption and Dark knight , inception 

But It's not bad at all for once....","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjX-9VpSFofj0Gq-fHF5MWqoI8ym6pp1LdWEujTdt0LAI4KF-01t=s128-w32-d-h32-cc-rp","Shravan Reddy","a year ago","Godfather is the best crime drama and great movie and acting by all actors superb it is the  movie which raise the path for crime movies","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXnITqGJEg7NOHnhgCwjZP6ig1rsJ6XauTBjIs91uhad_SH_3Xbdg=s128-w32-d-h32-cc-rp","Mike Meltzer","a year ago","It may have been good in it's day.  It doesn't stand up to time.  I wudnt bother watching this.   I hope part 2 is better","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJ3FSpj834ceXurz5SzEpluJdBTW4An0T00T7GkI8uuh95tSQ=s128-w32-d-h32-cc-rp","Travel Globe","2 years ago","It’s a masterpiece ! Classic ! 
Back in 70s Hollywood was more logical","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVoo9kKe1Hq4SPZLqwdd8k-cM1X5ZcX_fyu3bkyFB24iCvzSeU=s128-w32-d-h32-cc-rp","TECHNOLOGY VAMSHI GAMER","2 years ago","Boss is back with God father I saw this movie super movie i will give 5outof5 rating Dusshera biggest block BUSTER confirm","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVZm9zZzPwds53YyGxWqZ0M1T-7Y5_ueMuEy7KkgsKyvVivH1Cs=s128-w32-d-h32-cc-rp","Floris De Jong","6 years ago","It’ The best movie I’ve ever seen. With one of my favorite actors Al Pacino.","You found this helpful.","Was this review helpful to you?"
